user_id,cart_abandoned_date,last_order_date,avg_order_value,sessions_last_30d,num_cart_items,engagement_score,profitability_score,class_label,region
U09620,09-09-2025,,130,5,4,0.258,0.133,Regular,RegionA
U09621,09-09-2025,31-08-2025,50,3,3,0.573,0.051,Casual,RegionB
U09622,09-09-2025,,60,1,3,0.143,0.085,Casual,RegionB
U09623,09-09-2025,28-07-2024,60,4,5,0.224,0.065,Regular,RegionA
U09624,09-09-2025,10-07-2025,90,2,2,0.413,0.044,Casual,RegionA
U09625,09-09-2025,19-07-2024,50,2,4,0.47,0.102,Casual,RegionA
U09626,09-09-2025,13-06-2025,2570,8,3,0.625,0.384,VIP,RegionC
U09627,09-09-2025,26-02-2025,100,0,1,0.484,0.151,Casual,RegionB
U09628,09-09-2025,30-05-2024,90,2,1,0.13,0.025,Casual,RegionC
U09629,09-09-2025,,50,3,1,0.023,0.081,Casual,RegionD
U09630,09-09-2025,25-03-2025,50,2,1,0.274,0.147,Casual,RegionC
U09631,09-09-2025,15-05-2025,170,2,1,0.31,0.04,Casual,RegionA
U09632,09-09-2025,17-11-2023,60,6,4,0.146,0.141,Casual,RegionB
U09633,09-09-2025,07-07-2025,50,4,1,0.351,0.057,Casual,RegionB
U09634,09-09-2025,15-08-2025,60,6,1,0.352,0.126,Casual,NicheRegionX
U09635,09-09-2025,04-01-2025,240,4,4,0.481,0.083,Regular,RegionB
U09636,09-09-2025,05-08-2025,1780,10,3,0.203,0.117,VIP,RegionA
U09637,09-09-2025,,180,1,3,0.369,0.14,Regular,RegionA
U09638,09-09-2025,14-01-2025,60,3,4,0.307,0.083,Casual,RegionA
U09639,09-09-2025,17-05-2024,1420,9,1,0.764,0.247,VIP,RegionB
U09640,09-09-2025,02-05-2024,100,5,5,0.585,0.162,Regular,RegionD
U09641,09-09-2025,03-09-2024,60,3,1,0.512,0.177,Regular,RegionB
U09642,09-09-2025,08-07-2025,580,6,5,0.654,0.167,Regular,RegionB
U09643,09-09-2025,22-06-2025,50,1,4,0.184,0.053,Casual,RegionB
U09644,09-09-2025,08-02-2025,80,0,1,0.131,0.03,Dormant,RegionA
U09645,09-09-2025,14-07-2025,370,5,2,0.42,0.153,Regular,RegionE
U09646,09-09-2025,08-02-2025,60,1,5,0.296,0.031,Casual,RegionE
U09647,09-09-2025,15-06-2025,160,5,2,0.772,0.2,Regular,RegionA
U09648,09-09-2025,24-10-2024,50,1,3,0.168,0.058,Casual,RegionA
U09649,09-09-2025,20-06-2025,50,1,4,0.274,0.096,Casual,RegionC
U09650,09-09-2025,19-06-2025,70,1,3,0.06,0.204,Casual,RegionC
U09651,09-09-2025,25-09-2024,870,7,1,0.844,0.246,VIP,RegionE
U09652,09-09-2025,06-07-2025,150,7,4,0.715,0.122,Regular,RegionB
U09653,09-09-2025,02-07-2025,50,4,3,0.642,0.142,Regular,RegionC
U09654,09-09-2025,04-09-2025,70,8,1,0.558,0.172,Regular,RegionB
U09655,09-09-2025,27-02-2025,150,2,4,0.141,0.042,Casual,RegionB
U09656,09-09-2025,,90,11,1,0.623,0.163,Regular,RegionA
U09657,09-09-2025,09-07-2025,80,2,1,0.037,0.139,Casual,RegionB
U09658,09-09-2025,30-08-2025,60,2,1,0.276,0.095,Casual,RegionB
U09659,09-09-2025,,250,2,4,0,0.109,Casual,RegionB
U09660,09-09-2025,,50,2,1,0.062,0.147,Casual,RegionB
U09661,09-09-2025,11-08-2025,170,3,1,0.241,0.143,Regular,RegionB
U09662,09-09-2025,23-03-2025,50,0,1,0.378,0.161,Casual,RegionB
U09663,09-09-2025,09-08-2025,150,3,1,0.289,0.135,Casual,RegionD
U09664,09-09-2025,11-05-2025,120,6,1,0.469,0.283,Regular,RegionC
U09665,09-09-2025,24-01-2025,150,5,2,0.584,0.11,Regular,RegionB
U09666,09-09-2025,27-04-2024,50,0,1,0.014,0.08,Casual,RegionA
U09667,09-09-2025,05-01-2025,210,2,1,0.712,0.106,Regular,RegionA
U09668,09-09-2025,24-12-2023,100,2,1,0.106,0.164,Casual,RegionD
U09669,09-09-2025,13-11-2024,50,1,2,0.47,0.151,Casual,RegionD
U09670,09-09-2025,09-05-2025,19990,3,3,0.222,0.74,Casual,RegionA
U09671,09-09-2025,30-11-2023,80,5,3,0.786,0.144,Regular,RegionC
U09672,09-09-2025,28-06-2025,50,1,2,0.089,0.188,Casual,RegionC
U09673,09-09-2025,20-06-2025,250,5,1,0.359,0.167,Regular,RegionC
U09674,09-09-2025,21-11-2023,70,3,1,0.32,0.202,Casual,RegionA
U09675,09-09-2025,17-06-2025,50,4,2,0.289,0.036,Casual,RegionC
U09676,09-09-2025,,50,1,1,0,0.035,Casual,RegionA
U09677,09-09-2025,,130,2,1,0.461,0.082,Casual,RegionB
U09678,09-09-2025,06-08-2025,610,9,2,0.846,0.233,VIP,RegionA
U09679,09-09-2025,03-09-2025,60,3,3,0.305,0.164,Casual,RegionC
U09680,09-09-2025,,170,2,4,0.264,0.201,Regular,RegionA
U09681,09-09-2025,18-10-2024,4990,2,3,0.336,0.361,Casual,RegionA
U09682,09-09-2025,12-06-2025,120,0,1,0,0.054,Casual,RegionC
U09683,09-09-2025,09-07-2025,70,4,2,0.294,0.066,Casual,RegionB
U09684,09-09-2025,,50,4,2,0.093,0.079,Casual,RegionC
U09685,09-09-2025,,130,3,1,0.444,0.132,Regular,RegionB
U09686,09-09-2025,24-06-2025,50,1,1,0,0.032,Casual,RegionB
U09687,09-09-2025,05-07-2025,100,1,2,0.079,0.071,Dormant,RegionE
U09688,09-09-2025,25-10-2023,150,4,2,0.358,0.196,Regular,RegionC
U09689,09-09-2025,18-03-2025,1440,8,1,0.789,0.35,VIP,RegionA
U09690,09-09-2025,09-03-2024,230,2,3,0.747,0.131,Regular,RegionD
U09691,09-09-2025,23-08-2025,70,5,2,0.38,0.146,Casual,RegionA
U09692,09-09-2025,,110,3,1,0.637,0.189,Regular,RegionB
U09693,09-09-2025,15-11-2023,100,1,1,0.033,0.149,Casual,RegionA
U09694,09-09-2025,12-07-2025,110,4,1,0.634,0.132,Regular,RegionB
U09695,09-09-2025,13-12-2024,160,4,4,0.55,0.227,Regular,RegionC
U09696,09-09-2025,05-08-2024,110,0,3,0,0.028,Dormant,RegionA
U09697,09-09-2025,10-08-2025,250,1,2,0.352,0.19,Regular,RegionB
U09698,09-09-2025,19-02-2025,60,2,2,0.258,0.076,Regular,RegionA
U09699,09-09-2025,23-07-2025,70,1,3,0.479,0.089,Casual,RegionB
U09700,09-09-2025,13-04-2024,70,1,1,0.019,0.025,Dormant,RegionA
U09701,09-09-2025,12-10-2024,600,9,1,0.958,0.307,VIP,RegionD
U09702,09-09-2025,03-11-2024,80,1,3,0.16,0.086,Casual,RegionA
U09703,09-09-2025,12-06-2025,50,0,3,0.149,0.158,Casual,RegionA
U09704,09-09-2025,16-06-2025,140,3,3,0.664,0.068,Regular,RegionA
U09705,09-09-2025,18-10-2023,50,2,1,0.117,0.032,Casual,RegionB
U09706,09-09-2025,01-07-2024,50,2,2,0,0.114,Casual,RegionB
U09707,09-09-2025,04-12-2024,130,0,2,0.115,0.069,Casual,RegionA
U09708,09-09-2025,02-06-2025,180,1,3,0.364,0.177,Regular,RegionC
U09709,09-09-2025,27-11-2024,50,1,1,0.008,0,Casual,RegionC
U09710,09-09-2025,25-08-2025,100,2,2,0.361,0.043,Casual,RegionA
U09711,09-09-2025,13-12-2024,290,4,2,0.81,0.17,Regular,RegionB
U09712,09-09-2025,18-12-2024,140,4,3,0.704,0.091,Casual,RegionB
U09713,09-09-2025,20-08-2025,50,1,3,0.199,0.085,Casual,RegionA
U09714,09-09-2025,22-06-2025,50,0,1,0.168,0.064,Casual,RegionB
U09715,09-09-2025,06-07-2025,1510,14,3,1,0.323,VIP,RegionD
U09716,09-09-2025,09-04-2025,90,1,4,0.297,0.138,Casual,RegionA
U09717,09-09-2025,,60,0,2,0.1,0.1,Casual,RegionB
U09718,09-09-2025,03-06-2024,9990,2,4,0.131,0.45,Casual,RegionC
U09719,09-09-2025,28-10-2023,70,5,2,0.746,0.167,Regular,RegionB
U09720,09-09-2025,28-07-2025,130,1,1,0.519,0.137,Casual,RegionC
U09721,09-09-2025,10-03-2025,850,24,2,0.753,0.229,VIP,RegionC
U09722,09-09-2025,27-12-2024,80,1,1,0,0.07,Casual,RegionA
U09723,09-09-2025,10-08-2025,120,2,1,0.464,0.053,Casual,RegionB
U09724,09-09-2025,28-04-2024,110,1,1,0.425,0.209,Casual,RegionB
U09725,09-09-2025,17-05-2025,120,3,2,0.738,0.087,Regular,RegionD
U09726,09-09-2025,21-11-2023,50,0,3,0.59,0.078,Casual,RegionA
U09727,09-09-2025,14-08-2025,50,1,2,0.089,0.028,Dormant,RegionA
U09728,09-09-2025,05-07-2025,100,1,1,0.588,0.07,Casual,RegionA
U09729,09-09-2025,04-09-2025,70,4,2,0.59,0.179,Regular,RegionA
U09730,09-09-2025,,50,2,3,0.359,0.134,Casual,RegionD
U09731,09-09-2025,23-07-2025,50,0,1,0.176,0.003,Casual,RegionB
U09732,09-09-2025,08-09-2025,110,2,2,0.396,0.048,Casual,RegionC
U09733,09-09-2025,,70,2,3,0.266,0.038,Casual,RegionA
U09734,09-09-2025,13-07-2025,150,9,3,0.651,0.149,Regular,RegionA
U09735,09-09-2025,11-06-2025,50,2,1,0.323,0.107,Casual,RegionA
U09736,09-09-2025,19-08-2025,80,2,2,0.093,0.151,Regular,RegionB
U09737,09-09-2025,27-02-2024,220,1,3,0.305,0.186,Regular,RegionE
U09738,09-09-2025,01-07-2025,200,9,4,0.657,0.187,Regular,RegionA
U09739,09-09-2025,26-06-2025,150,1,2,0.236,0.149,Casual,RegionA
U09740,09-09-2025,20-02-2024,50,3,1,0.162,0.172,Casual,RegionC
U09741,09-09-2025,06-08-2025,60,0,6,0.107,0.051,Casual,RegionA
U09742,09-09-2025,21-08-2025,3830,9,2,0.637,0.416,VIP,RegionE
U09743,09-09-2025,08-02-2025,70,1,1,0.137,0.144,Casual,RegionB
U09744,09-09-2025,26-09-2024,50,0,2,0.314,0.083,Casual,RegionB
U09745,09-09-2025,01-07-2025,140,5,2,0.695,0.115,Regular,RegionA
U09746,09-09-2025,25-07-2025,140,2,2,0.14,0.102,Casual,RegionB
U09747,09-09-2025,13-07-2024,280,6,5,0.469,0.129,Regular,RegionD
U09748,09-09-2025,04-11-2023,50,3,2,0.162,0.186,Casual,RegionB
U09749,09-09-2025,22-08-2024,460,4,1,0.71,0.29,Regular,RegionD
U09750,09-09-2025,08-01-2025,60,3,2,0.219,0.14,Casual,RegionA
U09751,09-09-2025,22-07-2025,370,3,1,0.558,0.09,Regular,RegionA
U09752,09-09-2025,20-05-2025,160,4,3,0.578,0.138,Regular,RegionB
U09753,09-09-2025,21-08-2025,1530,0,2,0.148,0.147,Dormant,RegionA
U09754,09-09-2025,,210,5,4,0.314,0.165,Regular,RegionC
U09755,09-09-2025,21-12-2023,60,4,2,0.594,0.203,Regular,RegionA
U09756,09-09-2025,07-09-2025,50,5,2,0.249,0.077,Casual,RegionC
U09757,09-09-2025,02-06-2025,80,7,1,0.727,0.141,Regular,RegionD
U09758,09-09-2025,10-12-2024,110,4,1,0.35,0.078,Casual,RegionB
U09759,09-09-2025,24-06-2024,50,2,4,0.447,0.14,Casual,RegionA
U09760,09-09-2025,18-07-2025,210,2,3,0.074,0.046,Casual,RegionA
U09761,09-09-2025,08-11-2024,160,5,2,0.472,0.121,Regular,RegionB
U09762,09-09-2025,19-01-2025,190,2,1,0.251,0.116,Casual,RegionD
U09763,09-09-2025,10-07-2025,1430,6,1,0.74,0.331,VIP,RegionB
U09764,09-09-2025,08-09-2025,19990,0,2,0.087,0.794,Casual,RegionB
U09765,09-09-2025,13-07-2025,80,1,2,0.092,0.134,Casual,RegionD
U09766,09-09-2025,17-07-2025,600,8,3,1,0.25,VIP,RegionB
U09767,09-09-2025,11-10-2024,340,8,1,0.939,0.091,Regular,RegionA
U09768,09-09-2025,09-12-2024,50,2,4,0.104,0.067,Casual,RegionB
U09769,09-09-2025,25-12-2024,120,6,5,0.877,0.152,Regular,RegionA
U09770,09-09-2025,15-07-2025,90,5,3,0.265,0.2,Regular,RegionA
U09771,09-09-2025,02-10-2023,110,2,3,0.063,0.103,Casual,RegionD
U09772,09-09-2025,21-09-2023,280,2,2,0.557,0.127,Casual,RegionD
U09773,09-09-2025,16-08-2025,50,1,3,0.253,0.063,Casual,RegionE
U09774,09-09-2025,16-02-2025,1030,1,2,0.23,0.037,Dormant,RegionA
U09775,09-09-2025,19-03-2025,110,8,5,0.718,0.164,Regular,RegionC
U09776,09-09-2025,28-10-2024,50,5,5,0.269,0.156,Casual,RegionC
U09777,09-09-2025,24-10-2024,80,1,2,0,0.092,Casual,RegionA
U09778,09-09-2025,14-10-2024,19990,13,4,0.676,0.967,VIP,RegionB
U09779,09-09-2025,08-07-2025,50,2,1,0.304,0.111,Casual,RegionC
U09780,09-09-2025,25-05-2024,90,2,1,0.131,0.101,Casual,RegionA
U09781,09-09-2025,11-07-2025,260,2,2,0.3,0.205,Regular,RegionD
U09782,09-09-2025,12-07-2025,2480,7,1,0.841,0.345,VIP,RegionA
U09783,09-09-2025,19-08-2025,50,0,3,0.332,0.122,Casual,RegionA
U09784,09-09-2025,05-07-2025,70,3,2,0.295,0.145,Casual,RegionC
U09785,09-09-2025,25-06-2025,200,9,6,0.724,0.149,Regular,RegionA
U09786,09-09-2025,15-07-2025,60,1,2,0.19,0.039,Casual,RegionA
U09787,09-09-2025,13-06-2025,330,2,3,0.263,0.147,Regular,RegionB
U09788,09-09-2025,30-07-2025,150,0,1,0.34,0.107,Regular,RegionB
U09789,09-09-2025,29-07-2025,4990,3,1,0.288,0.26,Casual,RegionA
U09790,09-09-2025,06-03-2025,50,3,2,0.164,0.092,Casual,RegionB
U09791,09-09-2025,18-12-2024,90,5,1,0.322,0.088,Regular,RegionA
U09792,09-09-2025,28-07-2025,50,3,3,0.433,0.126,Casual,RegionA
U09793,09-09-2025,31-07-2024,50,4,1,0.257,0,Casual,RegionB
U09794,09-09-2025,,110,2,4,0.516,0.226,Regular,RegionA
U09795,09-09-2025,22-06-2025,70,2,1,0.143,0.093,Casual,RegionA
U09796,09-09-2025,15-08-2025,50,1,2,0,0.053,Casual,RegionB
U09797,09-09-2025,,200,4,1,0.299,0.227,Regular,RegionA
U09798,09-09-2025,23-07-2025,70,6,3,0.147,0.015,Casual,RegionA
U09799,09-09-2025,15-06-2025,590,6,2,0.024,0.274,VIP,RegionB
U09800,09-09-2025,,90,2,1,0.279,0.146,Casual,RegionA
U09801,09-09-2025,09-03-2024,120,0,1,0.319,0.063,Casual,RegionA
U09802,09-09-2025,,70,7,1,0.965,0.13,Regular,RegionA
U09803,09-09-2025,26-04-2024,9990,3,6,0.59,0.432,Regular,RegionA
U09804,09-09-2025,25-05-2025,50,3,2,0.31,0.099,Casual,RegionD
U09805,09-09-2025,23-02-2025,190,2,1,0.231,0.154,Casual,RegionC
U09806,09-09-2025,02-01-2025,50,3,2,0.164,0.091,Casual,RegionC
U09807,09-09-2025,30-07-2025,120,4,1,0.545,0.231,Regular,RegionB
U09808,09-09-2025,16-10-2023,50,0,1,0.216,0,Casual,RegionE
U09809,09-09-2025,10-02-2025,50,0,2,0.126,0.063,Casual,RegionB
U09810,09-09-2025,27-02-2024,50,0,4,0.406,0.161,Casual,RegionB
U09811,09-09-2025,10-08-2025,110,5,2,0.754,0.123,Regular,RegionA
U09812,09-09-2025,25-01-2025,60,1,2,0,0.051,Casual,RegionA
U09813,09-09-2025,,170,4,3,0.187,0.104,Regular,RegionC
U09814,09-09-2025,22-08-2025,50,2,1,0.171,0.085,Casual,RegionC
U09815,09-09-2025,04-08-2025,200,5,3,0.625,0.13,Regular,RegionA
U09816,09-09-2025,19-09-2024,120,3,1,0.757,0.112,Regular,RegionB
U09817,09-09-2025,15-06-2025,50,2,1,0.133,0.128,Casual,RegionB
U09818,09-09-2025,30-09-2023,50,3,1,0.404,0.149,Casual,RegionD
U09819,09-09-2025,,60,0,5,0,0,Dormant,RegionC
U09820,09-09-2025,19-08-2025,50,2,3,0.229,0.111,Casual,RegionB
U09821,09-09-2025,,50,2,3,0.043,0.069,Casual,RegionA
U09822,09-09-2025,13-05-2025,60,0,1,0.222,0.063,Casual,RegionA
U09823,09-09-2025,,90,2,1,0.438,0.119,Regular,RegionB
U09824,09-09-2025,27-07-2025,120,2,1,0.592,0.207,Regular,RegionC
U09825,09-09-2025,28-09-2024,330,1,2,0.548,0.106,Casual,RegionA
U09826,09-09-2025,07-07-2025,340,2,1,0.408,0.184,Regular,RegionB
U09827,09-09-2025,26-06-2025,60,4,1,0.171,0.035,Casual,RegionA
U09828,09-09-2025,25-07-2025,50,2,5,0.189,0.086,Casual,RegionD
U09829,09-09-2025,05-05-2025,210,2,4,0.459,0.217,Regular,RegionA
U09830,09-09-2025,09-07-2025,90,4,2,0.836,0.131,Casual,RegionB
U09831,09-09-2025,22-07-2025,290,0,3,0.267,0.129,Regular,RegionA
U09832,09-09-2025,29-06-2025,50,3,1,0.069,0.007,Casual,RegionA
U09833,09-09-2025,,240,2,2,0.207,0.041,Casual,RegionA
U09834,09-09-2025,22-08-2025,50,1,1,0.041,0.019,Casual,RegionE
U09835,09-09-2025,15-11-2024,80,2,3,0.357,0.144,Casual,RegionA
U09836,09-09-2025,16-07-2025,50,3,3,0.269,0.032,Casual,RegionC
U09837,09-09-2025,17-07-2025,50,1,1,0.283,0.066,Casual,RegionA
U09838,09-09-2025,03-06-2025,270,1,2,0.228,0.096,Regular,RegionE
U09839,09-09-2025,,50,2,1,0.456,0.11,Casual,RegionC
U09840,09-09-2025,05-09-2025,140,0,1,0,0.183,Casual,RegionB
U09841,09-09-2025,30-12-2024,60,1,1,0.064,0.098,Casual,RegionD
U09842,09-09-2025,23-04-2025,60,2,3,0.188,0.138,Casual,RegionA
U09843,09-09-2025,25-06-2025,50,0,2,0.06,0.106,Casual,RegionB
U09844,09-09-2025,09-02-2025,50,4,2,0.598,0.098,Casual,RegionB
U09845,09-09-2025,26-08-2025,190,5,1,0.323,0.237,Regular,RegionB
U09846,09-09-2025,23-12-2024,140,6,2,0.406,0.223,Regular,RegionA
U09847,09-09-2025,29-06-2025,50,3,1,0.297,0.153,Casual,RegionA
U09848,09-09-2025,29-05-2025,80,0,1,0.078,0.134,Casual,RegionE
U09849,09-09-2025,08-07-2025,50,0,2,0.111,0.136,Casual,RegionE
U09850,09-09-2025,12-10-2023,80,7,1,0.919,0.128,Regular,RegionA
U09851,09-09-2025,09-01-2025,260,1,9,0.058,0.156,Casual,RegionA
U09852,09-09-2025,22-07-2025,60,0,1,0.224,0.149,Casual,RegionA
U09853,09-09-2025,24-08-2024,70,1,4,0.341,0.082,Casual,RegionC
U09854,09-09-2025,17-06-2025,50,2,1,0.394,0.133,Casual,RegionB
U09855,09-09-2025,29-07-2025,50,0,2,0.083,0.109,Casual,RegionD
U09856,09-09-2025,24-10-2024,50,2,2,0.156,0.045,Casual,RegionD
U09857,09-09-2025,22-07-2025,120,1,1,0,0.21,Casual,RegionD
U09858,09-09-2025,20-08-2025,50,1,1,0.084,0.084,Casual,RegionA
U09859,09-09-2025,28-07-2025,100,1,4,0.525,0.225,Regular,RegionB
U09860,09-09-2025,,50,0,1,0.218,0.158,Casual,RegionB
U09861,09-09-2025,18-02-2024,50,2,2,0.226,0.091,Casual,RegionA
U09862,09-09-2025,03-08-2025,240,7,2,0.862,0.183,Regular,RegionA
U09863,09-09-2025,30-06-2025,50,0,2,0.106,0.089,Casual,RegionA
U09864,09-09-2025,27-06-2025,50,3,2,0.269,0.078,Casual,RegionA
U09865,09-09-2025,,880,4,4,0.712,0.085,Casual,RegionC
U09866,09-09-2025,05-08-2025,60,1,2,0.149,0.058,Casual,NicheRegionX
U09867,09-09-2025,22-07-2025,160,6,1,0.547,0.211,Regular,RegionB
U09868,09-09-2025,20-06-2024,50,5,2,0.563,0.088,Casual,RegionB
U09869,09-09-2025,17-08-2025,620,4,5,0.536,0.179,VIP,RegionA
U09870,09-09-2025,08-03-2025,50,0,2,0.079,0.081,Casual,RegionA
U09871,09-09-2025,13-03-2025,250,3,1,0.552,0.068,Casual,RegionC
U09872,09-09-2025,,160,2,3,0.223,0.101,Casual,RegionC
U09873,09-09-2025,12-07-2025,220,0,1,0.075,0,Dormant,RegionC
U09874,09-09-2025,21-06-2025,310,0,3,0.059,0.079,Casual,RegionB
U09875,09-09-2025,13-06-2025,320,2,2,0,0.018,Dormant,RegionC
U09876,09-09-2025,03-08-2025,9990,4,3,0.643,0.502,Regular,RegionA
U09877,09-09-2025,,80,2,1,0.087,0.137,Casual,RegionA
U09878,09-09-2025,26-06-2024,50,3,2,0.101,0.245,Casual,RegionA
U09879,09-09-2025,18-06-2025,140,3,3,0.43,0.08,Regular,RegionC
U09880,09-09-2025,,220,5,3,0.335,0.081,Regular,RegionA
U09881,09-09-2025,,70,5,1,0.87,0.132,Regular,RegionD
U09882,09-09-2025,22-08-2025,80,0,2,0.201,0.03,Casual,RegionC
U09883,09-09-2025,18-10-2024,120,6,1,0.571,0.13,Regular,RegionB
U09884,09-09-2025,08-02-2025,80,2,1,0.277,0.176,Casual,RegionB
U09885,09-09-2025,11-10-2024,50,2,3,0,0.113,Casual,RegionB
U09886,09-09-2025,29-06-2025,80,6,4,0.896,0.097,Regular,RegionB
U09887,09-09-2025,26-08-2025,130,3,1,0.328,0.075,Dormant,RegionE
U09888,09-09-2025,28-08-2025,50,1,1,0.101,0.147,Casual,RegionB
U09889,10-09-2025,01-07-2025,60,2,3,0.44,0.065,Casual,RegionC
U09890,10-09-2025,13-03-2024,60,3,3,0.093,0.064,Casual,RegionE
U09891,10-09-2025,24-09-2024,50,0,2,0,0.099,Casual,RegionA
U09892,10-09-2025,,230,6,2,0.665,0.234,Regular,RegionC
U09893,10-09-2025,21-08-2025,150,2,4,0.122,0.147,Casual,RegionA
U09894,10-09-2025,,220,5,3,0.659,0.157,Regular,RegionA
U09895,10-09-2025,19-06-2025,50,2,1,0.253,0.165,Casual,RegionA
U09896,10-09-2025,05-09-2025,50,1,4,0.196,0.028,Casual,RegionA
U09897,10-09-2025,19-04-2024,110,2,4,0.329,0.173,Regular,RegionA
U09898,10-09-2025,23-06-2024,50,0,3,0.082,0.057,Casual,RegionA
U09899,10-09-2025,19-07-2024,19990,0,1,0.267,0.785,Casual,RegionA
U09900,10-09-2025,20-06-2025,50,3,2,0.367,0.125,Casual,RegionA
U09901,10-09-2025,21-11-2024,140,0,2,0.303,0.055,Casual,RegionC
U09902,10-09-2025,09-11-2024,50,4,3,0.455,0.146,Casual,RegionA
U09903,10-09-2025,14-07-2025,50,1,2,0.189,0.113,Casual,RegionB
U09904,10-09-2025,21-09-2024,120,1,1,0.603,0.223,Regular,RegionC
U09905,10-09-2025,15-05-2024,150,1,4,0.132,0.06,Casual,RegionA
U09906,10-09-2025,16-07-2025,70,1,3,0.512,0.039,Casual,RegionB
U09907,10-09-2025,28-07-2025,100,2,2,0.583,0.074,Casual,RegionA
U09908,10-09-2025,08-11-2024,270,2,2,0.321,0.17,Regular,RegionE
U09909,10-09-2025,,150,2,1,0.371,0.152,Casual,RegionC
U09910,10-09-2025,20-08-2025,50,1,2,0.383,0.086,Casual,RegionA
U09911,10-09-2025,17-07-2025,50,3,2,0.331,0.051,Regular,RegionA
U09912,10-09-2025,,100,2,2,0.069,0.059,Casual,RegionB
U09913,10-09-2025,,180,0,1,0.559,0,Dormant,RegionC
U09914,10-09-2025,09-10-2023,50,1,2,0,0.014,Dormant,RegionA
U09915,10-09-2025,31-05-2025,50,1,1,0.272,0.074,Casual,RegionA
U09916,10-09-2025,03-02-2025,50,0,4,0.667,0.071,Regular,RegionA
U09917,10-09-2025,06-05-2025,70,1,1,0.092,0.111,Casual,RegionB
U09918,10-09-2025,16-02-2025,50,1,1,0.255,0.008,Casual,RegionA
U09919,10-09-2025,08-08-2025,630,5,1,0.76,0.326,VIP,RegionA
U09920,10-09-2025,12-08-2025,90,4,2,0.723,0.049,Casual,RegionA
U09921,10-09-2025,22-08-2025,50,3,1,0.343,0.164,Casual,RegionA
U09922,10-09-2025,,80,1,4,0.261,0.131,Casual,RegionA
U09923,10-09-2025,25-08-2025,330,6,1,0.555,0.131,Regular,RegionA
U09924,10-09-2025,24-08-2025,130,6,1,0.307,0.196,Regular,RegionA
U09925,10-09-2025,30-07-2025,50,3,3,0.294,0.114,Casual,RegionA
U09926,10-09-2025,19-08-2025,60,6,2,0.847,0.172,Casual,RegionD
U09927,10-09-2025,21-08-2025,3880,6,2,0.636,0.446,VIP,RegionA
U09928,10-09-2025,18-08-2025,60,2,4,0.198,0.129,Casual,RegionC
U09929,10-09-2025,13-07-2025,60,2,3,0.529,0.041,Casual,RegionA
U09930,10-09-2025,,50,0,1,0.133,0.067,Casual,RegionA
U09931,10-09-2025,12-10-2024,50,4,1,0.235,0.082,Casual,RegionB
U09932,10-09-2025,09-09-2025,150,2,1,0.227,0.102,Casual,RegionA
U09933,10-09-2025,,50,5,3,0.624,0.079,Casual,RegionB
U09934,10-09-2025,04-08-2025,320,4,5,0.313,0.213,Regular,RegionA
U09935,10-09-2025,25-01-2025,70,4,1,0.703,0.133,Casual,NicheRegionX
U09936,10-09-2025,,50,1,3,0.19,0.057,Casual,RegionA
U09937,10-09-2025,05-08-2025,70,5,2,0.391,0.115,Casual,RegionA
U09938,10-09-2025,09-08-2025,220,1,1,0.661,0.187,Regular,RegionC
U09939,10-09-2025,,210,1,1,0.635,0.185,Regular,RegionA
U09940,10-09-2025,27-05-2025,90,0,1,0.14,0.101,Casual,RegionD
U09941,10-09-2025,11-07-2025,200,2,1,0.349,0.053,Casual,RegionE
U09942,10-09-2025,27-12-2023,360,5,2,0.002,0.122,VIP,RegionA
U09943,10-09-2025,04-07-2025,80,1,1,0.093,0.1,Casual,RegionA
U09944,10-09-2025,03-07-2025,50,1,1,0.125,0.11,Casual,RegionA
U09945,10-09-2025,12-07-2025,50,2,1,0.307,0.131,Casual,RegionA
U09946,10-09-2025,03-08-2025,240,4,1,0.336,0.16,Regular,RegionB
U09947,10-09-2025,18-06-2025,110,4,1,0.725,0.228,Regular,RegionC
U09948,10-09-2025,26-11-2023,100,0,2,0,0.142,Casual,RegionC
U09949,10-09-2025,20-08-2025,90,2,1,0.25,0.097,Casual,RegionA
U09950,10-09-2025,,9990,3,1,0.072,0.513,Casual,RegionA
U09951,10-09-2025,17-03-2025,70,4,1,0.517,0.167,Regular,RegionA
U09952,10-09-2025,11-12-2024,680,3,4,0.733,0.37,VIP,RegionC
U09953,10-09-2025,21-03-2024,50,0,4,0.093,0.074,Casual,RegionC
U09954,10-09-2025,,210,5,4,0.947,0.153,Regular,RegionD
U09955,10-09-2025,05-10-2024,60,1,2,0.281,0.178,Casual,RegionA
U09956,10-09-2025,,120,2,2,0.216,0,Casual,RegionD
U09957,10-09-2025,22-11-2024,60,4,1,0.419,0.119,Regular,RegionA
U09958,10-09-2025,,50,2,1,0.189,0.046,Casual,RegionB
U09959,10-09-2025,16-08-2025,50,5,1,0.375,0.052,Casual,RegionD
U09960,10-09-2025,,50,0,2,0.191,0.183,Casual,RegionA
U09961,10-09-2025,26-02-2025,60,4,2,0.831,0.095,Casual,RegionB
U09962,10-09-2025,15-07-2025,50,1,4,0.252,0.116,Casual,RegionD
U09963,10-09-2025,,19990,2,1,0.464,0.765,Casual,RegionB
U09964,10-09-2025,25-06-2025,50,1,2,0,0.11,Casual,RegionB
U09965,10-09-2025,02-06-2025,220,3,3,0.308,0.147,Regular,RegionB
U09966,10-09-2025,28-05-2025,1340,9,1,0.506,0.24,VIP,RegionC
